"round","z1","z2","y"
7716,23,33,1
7717,24,2,1
7718,37,18,1
7719,5,17,1
7720,18,34,0
7721,15,21,1
7722,20,18,1
7723,26,1,0
7724,23,13,0
7725,10,28,0
7726,31,34,0
7727,33,4,0
7728,39,2,1
7729,6,9,1
7730,35,3,1
7731,8,27,1
7732,10,23,0
7733,12,30,1
7734,8,14,1
7735,29,36,1
7736,12,2,1
7737,28,17,1
7738,39,12,0
7739,2,14,1
7740,10,9,1
7741,29,6,1
7742,30,10,1
7743,32,39,1
7744,28,10,1
7745,10,12,0
7746,18,26,0
7747,36,10,0
7748,14,28,0
7749,25,38,0
7750,20,3,1
7751,25,24,1
7752,27,28,0
7753,12,34,1
7754,20,33,1
7755,23,33,1
7756,22,28,0
7757,8,2,1
7758,28,10,1
7759,39,25,0
7760,10,30,0
7761,10,8,0
7762,6,28,1
7763,2,1,1
7764,37,1,0
7765,4,38,1
7766,37,34,0
7767,13,10,1
7768,3,8,0
7769,24,33,1
7770,31,39,1
7771,9,5,0
7772,31,12,0
7773,15,27,1
7774,15,8,0
7775,21,5,0
7776,22,11,0
7777,4,24,0
7778,32,8,0
7779,13,5,0
7780,19,1,1
7781,16,11,0
7782,30,19,0
7783,26,21,0
7784,4,36,1
7785,34,25,1
7786,3,34,0
7787,29,23,0
7788,9,22,1
7789,35,36,0
7790,14,31,0
7791,13,10,0
7792,36,15,0
7793,20,27,1
7794,2,11,0
7795,36,23,0
7796,37,23,0
7797,22,18,1
7798,27,33,0
7799,14,36,1
7800,19,14,1
7801,15,3,1
7802,27,2,0
7803,21,34,0
7804,26,39,0
7805,5,11,0
7806,12,25,0
7807,32,30,0
7808,18,23,0
7809,39,24,1
7810,11,34,0
7811,3,22,1
7812,15,34,0
7813,2,5,0
7814,8,4,0
7815,34,23,1
7816,32,24,0
7817,11,18,1
7818,21,26,1
7819,35,4,1
7820,4,37,0
7821,30,27,1
7822,38,32,1
7823,6,21,0
7824,22,31,0
7825,1,34,1
7826,39,2,1
7827,33,11,0
7828,6,19,1
7829,23,14,1
7830,38,28,0
7831,10,27,0
7832,32,12,0
7833,1,5,1
7834,11,10,1
7835,22,35,0
7836,6,9,1
7837,18,22,1
7838,6,32,1
7839,27,24,0
7840,23,34,0
7841,19,18,0
7842,39,19,1
7843,32,8,0
7844,38,16,1
7845,24,1,1
7846,22,28,0
7847,14,38,0
7848,27,33,1
7849,12,37,1
7850,13,34,0
7851,26,25,0
7852,21,38,1
7853,16,32,0
7854,18,26,1
7855,39,26,1
7856,14,9,0
7857,34,4,1
7858,23,12,0
7859,22,18,0
7860,17,8,0
7861,22,11,1
7862,1,30,0
7863,35,37,0
7864,38,23,0
7865,12,23,1
7866,26,9,1
7867,5,37,0
7868,32,17,1
7869,17,2,1
7870,17,20,0
7871,15,32,1
7872,9,15,0
7873,14,6,1
7874,1,23,0
7875,28,24,0
7876,3,32,1
7877,14,23,0
7878,25,5,1
7879,26,25,0
7880,31,14,1
7881,6,32,1
7882,11,35,0
7883,8,14,1
7884,32,39,0
7885,37,35,0
7886,16,23,1
7887,8,30,0
7888,3,39,0
7889,34,35,0
7890,11,38,1
7891,14,33,1
7892,36,27,0
7893,29,34,1
7894,28,6,1
7895,22,24,0
7896,37,2,1
7897,34,21,1
7898,34,23,1
7899,24,29,1
7900,36,3,0
7901,28,37,1
7902,24,32,1
7903,27,31,0
7904,24,5,0
7905,15,6,1
7906,13,35,0
7907,17,33,0
7908,35,28,1
7909,32,5,0
7910,39,26,1
7911,29,8,0
7912,18,24,0
7913,31,32,0
7914,31,23,1
7915,16,24,0
7916,26,37,1
7917,16,11,0
7918,8,18,1
7919,14,34,1
7920,37,21,1
7921,26,39,0
7922,27,25,0
7923,24,10,1
7924,8,39,0
7925,36,37,0
7926,11,12,1
7927,10,20,0
7928,18,28,0
7929,31,16,0
7930,26,36,0
7931,21,8,1
7932,4,10,1
7933,39,18,1
7934,24,37,0
7935,32,1,0
7936,4,15,0
7937,23,16,1
7938,36,19,0
7939,22,17,1
7940,37,25,0
7941,26,13,0
7942,28,24,1
7943,39,26,1
7944,35,17,1
7945,17,18,1
7946,12,28,0
7947,27,34,0
7948,4,13,1
7949,13,20,0
7950,15,27,1
7951,18,6,0
7952,36,21,1
7953,12,38,0
7954,34,22,0
7955,23,9,1
7956,25,6,1
7957,39,5,1
7958,22,35,0
7959,21,26,1
7960,3,8,1
7961,12,2,0
7962,35,18,1
7963,24,33,0
7964,18,6,0
7965,9,3,1
7966,34,25,1
7967,20,25,0
7968,36,38,0
7969,20,19,1
7970,26,28,0
7971,16,15,0
7972,25,33,1
7973,37,9,1
7974,38,24,1
7975,12,14,0
7976,15,31,0
7977,39,21,0
7978,34,30,0
7979,16,36,1
7980,17,14,0
7981,25,14,1
7982,1,24,0
7983,33,29,0
7984,3,34,0
7985,12,11,0
7986,16,37,0
7987,14,25,0
7988,6,10,1
7989,21,17,1
7990,32,5,0
7991,12,33,1
7992,28,2,0
7993,35,21,0
7994,24,16,1
7995,1,18,0
7996,3,11,1
7997,25,26,1
7998,16,28,0
7999,13,28,1
8000,36,35,1
8001,15,20,0
8002,1,29,0
8003,11,9,1
8004,38,16,1
8005,30,38,0
8006,18,9,1
8007,29,32,1
8008,12,29,0
8009,8,19,1
8010,4,29,0
8011,9,1,0
8012,16,23,0
8013,20,33,0
8014,13,20,0
8015,20,11,0
8016,32,5,0
8017,4,24,1
8018,16,25,0
8019,24,3,1
8020,31,11,1
8021,3,32,0
8022,4,29,0
8023,20,39,0
8024,27,6,0
8025,1,27,1
8026,38,20,1
8027,20,28,0
8028,25,20,1
8029,8,30,0
8030,4,19,0
8031,21,25,0
8032,9,12,0
8033,6,10,1
8034,15,2,0
8035,17,6,1
8036,6,33,0
8037,13,16,0
8038,32,10,0
8039,24,35,0
8040,8,20,0
8041,20,29,0
8042,35,25,1
8043,20,19,1
8044,34,21,1
8045,38,16,1
8046,16,5,0
8047,15,29,1
8048,14,6,1
8049,12,15,0
8050,15,12,1
8051,12,36,1
8052,4,17,1
8053,18,26,0
8054,38,24,0
8055,17,24,1
8056,11,29,0
8057,8,21,0
8058,4,29,0
8059,9,22,1
8060,35,20,1
8061,19,34,0
8062,21,33,1
8063,5,34,0
8064,31,29,1
8065,15,23,1
8066,17,4,0
8067,31,9,1
8068,37,10,1
8069,15,19,1
8070,9,17,1
8071,31,25,0
8072,9,1,0
8073,9,28,0
8074,17,22,1
8075,26,32,0
8076,2,8,0
8077,12,34,1
8078,30,25,1
8079,19,39,0
8080,29,23,1
8081,6,2,0
8082,28,13,1
8083,26,5,0
8084,11,27,1
8085,2,4,0
8086,35,27,1
8087,16,15,0
8088,12,24,1
8089,39,6,1
8090,22,4,0
8091,6,17,0
8092,39,20,1
8093,1,15,0
8094,2,3,1
8095,10,2,1
8096,1,23,0
8097,4,13,1
8098,36,22,1
8099,12,37,1
8100,23,18,1
8101,14,31,0
8102,10,12,0
8103,18,39,0
8104,29,38,0
8105,17,15,0
8106,25,18,1
8107,39,36,1
8108,24,36,0
8109,18,36,0
8110,2,36,0
8111,31,9,1
8112,19,28,0
8113,32,33,1
8114,39,18,1
8115,19,9,1
8116,29,33,1
8117,21,14,0
8118,6,22,0
8119,31,33,1
8120,16,22,0
8121,38,10,1
8122,32,1,1
8123,27,21,0
8124,25,2,1
8125,21,27,1
8126,31,38,1
8127,2,13,1
8128,22,37,1
8129,17,6,0
8130,12,31,0
8131,31,38,1
8132,25,22,0
8133,2,28,1
8134,28,12,1
8135,12,38,0
8136,38,39,0
8137,4,23,0
8138,5,35,0
8139,9,25,0
8140,23,39,0
8141,18,36,0
8142,29,21,1
8143,27,11,0
8144,24,11,0
8145,6,29,0
8146,32,28,0
8147,18,35,0
8148,26,39,0
8149,37,1,1
8150,5,37,0
8151,24,3,0
8152,13,22,0
8153,30,34,1
8154,2,34,0
8155,22,25,1
8156,14,22,0
8157,10,29,0
8158,10,9,1
8159,11,18,1
8160,10,22,1
8161,33,8,1
8162,14,16,0
8163,33,19,1
8164,26,1,1
8165,6,14,1
8166,36,30,0
8167,8,28,0
8168,9,12,0
8169,39,21,1
8170,12,37,0
8171,14,26,1
8172,36,21,0
8173,5,35,0
8174,28,31,0
8175,16,39,0
8176,39,8,1
8177,19,30,0
8178,17,30,0
8179,29,14,1
8180,14,18,0
8181,26,11,0
8182,9,16,0
8183,24,38,1
8184,26,27,1
8185,23,35,1
8186,21,22,1
8187,36,24,1
8188,1,36,1
8189,37,15,0
8190,34,22,0
8191,27,15,0
8192,3,28,0
8193,23,37,1
8194,35,28,0
8195,21,13,1
8196,4,18,0
8197,17,22,1
8198,37,3,1
8199,23,1,1
8200,31,2,1
8201,22,8,1
8202,16,23,0
8203,8,1,1
8204,17,11,0
8205,15,5,1
8206,24,31,1
8207,9,38,1
8208,1,29,0
8209,37,14,1
8210,23,31,1
8211,21,34,0
8212,8,38,1
8213,29,16,1
8214,16,37,0
8215,26,32,1
8216,4,38,0
8217,28,6,1
8218,26,24,0
8219,38,8,0
8220,29,26,1
8221,12,11,1
8222,23,10,1
8223,1,18,1
8224,32,16,0
8225,6,22,1
8226,10,29,0
8227,8,6,1
8228,16,34,0
8229,12,14,1
8230,29,18,1
8231,39,15,1
8232,39,5,1
8233,5,14,1
8234,25,36,1
8235,1,19,1
8236,33,12,0
8237,23,27,1
8238,14,29,0
8239,8,34,0
8240,38,28,0
8241,29,38,1
8242,12,29,1
8243,18,21,0
8244,11,25,1
8245,28,25,0
8246,15,31,0
8247,12,16,0
8248,23,3,1
8249,32,27,0
8250,4,11,0
8251,30,16,0
8252,1,37,1
8253,32,16,0
8254,24,5,1
8255,23,27,1
8256,28,33,1
8257,39,36,1
8258,26,13,1
8259,37,34,0
8260,36,22,0
8261,12,31,0
8262,12,25,1
8263,19,18,1
8264,19,3,0
8265,3,22,1
8266,21,15,1
8267,15,32,1
8268,4,30,0
8269,18,17,1
8270,21,12,0
8271,30,8,1
8272,29,3,1
8273,24,4,1
8274,30,4,1
8275,37,3,1
8276,32,22,0
8277,23,28,0
8278,29,4,1
8279,31,14,1
8280,8,22,0
8281,23,18,1
8282,17,6,1
8283,36,11,0
8284,20,14,1
8285,8,18,0
8286,11,6,1
8287,8,2,1
8288,22,26,1
8289,37,14,1
8290,6,18,1
8291,24,18,1
8292,34,21,0
8293,39,31,0
8294,39,23,1
8295,35,34,0
8296,3,32,0
8297,3,30,0
8298,34,4,1
8299,31,1,1
8300,5,2,1
8301,30,5,0
8302,37,1,1
8303,17,15,0
8304,23,21,0
8305,22,34,0
8306,8,26,0
8307,23,5,1
8308,8,1,0
8309,15,23,1
8310,30,26,0
8311,12,37,1
8312,32,22,1
8313,19,26,0
8314,10,8,1
8315,3,2,1
8316,15,36,1
8317,10,1,1
8318,25,16,1
8319,11,17,1
8320,17,12,0
8321,18,24,0
8322,1,35,0
8323,36,27,0
8324,12,9,1
8325,21,2,1
8326,5,3,1
8327,22,31,0
8328,24,28,1
8329,31,22,1
8330,1,22,1
8331,39,2,1
8332,39,12,0
8333,5,21,0
8334,37,39,1
8335,38,36,1
8336,37,22,1
8337,37,31,1
8338,26,35,0
8339,25,20,1
8340,39,37,0
8341,30,22,1
8342,16,17,1
8343,38,9,0
8344,25,37,1
8345,13,37,0
8346,24,33,1
8347,35,39,1
8348,37,38,1
8349,26,36,1
8350,35,28,0
8351,21,6,1
8352,24,38,0
8353,25,24,1
8354,28,15,0
8355,2,10,0
8356,38,28,0
8357,3,5,1
8358,17,24,1
8359,32,24,0
8360,12,22,1
8361,34,9,1
8362,38,24,1
8363,34,18,0
8364,32,29,0
8365,13,36,0
8366,30,9,1
8367,34,11,1
8368,30,29,1
8369,1,35,0
8370,15,32,1
8371,16,4,1
8372,31,9,1
8373,33,23,0
8374,22,2,0
8375,36,19,1
8376,14,15,0
8377,31,13,1
8378,15,20,1
8379,14,21,0
8380,2,26,0
8381,35,30,0
8382,18,22,0
8383,17,39,0
8384,11,4,1
8385,13,26,1
8386,15,9,1
8387,31,13,1
8388,12,32,1
8389,39,3,1
8390,36,9,1
8391,21,6,1
8392,14,11,0
8393,2,26,0
8394,9,18,1
8395,13,31,0
8396,33,37,0
8397,11,19,1
8398,11,24,0
8399,38,33,1
8400,27,31,0
8401,15,36,0
8402,11,8,1
8403,19,11,0
8404,37,11,0
8405,21,32,1
8406,22,25,0
8407,10,32,1
8408,34,15,0
8409,16,31,0
8410,26,29,0
8411,21,33,0
8412,35,16,1
8413,31,1,1
8414,34,1,1
8415,30,27,0
8416,6,12,0
8417,12,13,1
8418,35,31,1
8419,37,35,1
8420,15,32,1
8421,1,36,1
8422,14,34,0
8423,33,2,0
8424,19,31,0
8425,4,29,0
8426,10,34,0
8427,5,4,1
8428,31,11,1
8429,6,22,1
8430,10,17,1
8431,3,29,0
8432,28,3,0
8433,29,21,1
8434,8,38,1
8435,25,33,1
8436,11,34,0
8437,24,23,1
8438,28,17,1
8439,39,37,1
8440,19,28,0
8441,21,2,1
8442,5,12,1
8443,29,39,0
8444,11,37,1
8445,19,39,1
8446,26,18,0
8447,5,27,1
8448,23,34,0
8449,11,1,1
8450,8,25,0
8451,32,6,0
8452,26,13,0
8453,37,36,1
8454,8,34,0
8455,38,39,0
8456,16,14,0
8457,37,4,0
8458,28,11,1
8459,4,19,1
8460,2,13,1
8461,35,27,1
8462,35,36,1
8463,22,13,0
8464,36,1,0
8465,29,24,1
8466,38,5,0
8467,2,20,0
8468,23,37,1
8469,37,23,0
8470,5,17,1
8471,34,23,1
8472,13,25,0
8473,31,15,0
8474,15,2,1
8475,38,32,1
8476,33,9,1
8477,32,36,1
8478,20,28,0
8479,36,24,0
8480,2,32,0
8481,30,4,1
8482,30,38,1
8483,22,28,1
8484,2,27,1
8485,5,10,0
8486,1,17,1
8487,20,23,0
8488,4,38,1
8489,30,31,0
8490,29,28,1
8491,18,5,1
8492,22,2,0
8493,27,37,0
8494,10,17,1
8495,34,10,1
8496,31,37,1
8497,27,14,0
8498,32,24,0
8499,23,34,0
8500,15,17,1
8501,34,9,1
8502,38,18,1
8503,30,29,0
8504,38,34,0
8505,2,23,0
8506,18,23,0
8507,2,28,0
8508,26,25,0
8509,38,2,1
8510,14,35,0
8511,29,23,0
8512,5,21,1
8513,34,4,1
8514,23,14,1
8515,31,39,0
8516,31,15,0
8517,11,26,1
8518,20,9,1
8519,8,9,1
8520,30,21,0
8521,23,18,1
8522,2,4,0
8523,6,14,1
8524,29,27,1
8525,37,33,1
8526,8,24,0
8527,2,25,0
8528,20,25,0
8529,36,8,0
8530,36,8,0
8531,28,8,0
8532,23,18,0
8533,29,28,1
8534,36,13,0
8535,17,31,0
8536,36,1,0
8537,16,9,0
8538,16,3,0
8539,23,27,1
8540,32,10,1
8541,32,2,0
8542,16,35,0
8543,11,10,1
8544,36,26,0
8545,26,14,1
8546,31,4,1
8547,35,37,0
8548,12,39,1
8549,36,37,0
8550,13,9,0
8551,35,10,1
8552,31,2,1
8553,37,15,0
8554,39,19,1
8555,5,36,1
8556,10,27,1
8557,16,12,0
8558,34,33,1
8559,5,8,0
8560,23,6,0
8561,16,37,0
8562,5,35,0
8563,33,12,1
8564,19,25,0
8565,10,22,1
8566,1,28,0
8567,31,26,1
8568,31,29,1
8569,30,6,1
8570,28,22,1
8571,4,34,0
8572,14,37,0
8573,31,18,1
8574,36,15,0
8575,22,8,0
8576,16,1,1
8577,30,24,1
8578,1,38,0
8579,37,21,1
8580,18,35,0
8581,16,20,1
8582,32,19,0
8583,14,13,0
8584,16,33,1
8585,35,31,0
8586,31,11,0
8587,31,22,1
8588,21,27,1
8589,8,19,0
8590,25,12,1
8591,39,4,1
8592,20,19,1
8593,15,2,1
8594,18,6,1
8595,30,20,0
8596,10,19,1
8597,22,21,0
8598,21,33,0
8599,37,8,0
8600,30,23,0
8601,16,13,0
8602,33,25,0
8603,12,21,1
8604,12,8,0
8605,26,31,0
8606,8,31,0
8607,38,21,0
8608,1,20,0
8609,34,30,1
8610,18,15,0
8611,21,24,0
8612,5,9,1
8613,31,32,1
8614,22,20,0
8615,4,12,0
8616,38,26,1
8617,2,37,0
8618,13,34,0
8619,21,9,1
8620,8,33,1
8621,15,1,1
8622,32,33,0
8623,26,32,1
8624,9,10,0
8625,2,11,0
8626,20,10,1
8627,18,17,0
8628,35,13,0
8629,26,22,1
8630,21,24,1
8631,24,23,0
8632,21,14,1
8633,3,2,1
8634,36,4,0
8635,29,23,1
8636,39,24,1
8637,1,12,1
8638,3,25,0
8639,16,31,0
8640,30,26,1
8641,24,11,1
8642,30,26,1
8643,12,11,0
8644,33,39,0
8645,25,13,0
8646,21,8,0
8647,23,30,0
8648,28,8,0
8649,14,35,0
8650,35,21,1
8651,24,30,0
8652,30,35,0
8653,28,26,1
8654,37,5,0
8655,9,31,0
8656,11,36,1
8657,32,4,0
8658,8,36,1
8659,12,5,0
8660,33,8,0
8661,21,27,1
8662,13,29,0
8663,24,13,1
8664,30,13,0
8665,26,22,1
8666,24,14,1
8667,23,8,0
8668,29,39,1
8669,22,5,0
8670,34,26,1
8671,5,35,0
8672,35,10,1
8673,22,15,0
8674,31,38,1
8675,8,21,1
8676,8,1,1
8677,28,33,0
8678,8,21,1
8679,13,6,1
8680,23,30,0
8681,26,11,0
8682,11,10,1
8683,35,32,1
8684,34,10,1
8685,17,13,0
8686,6,20,0
8687,25,19,0
8688,35,15,0
8689,17,19,1
8690,39,8,0
8691,1,26,0
8692,2,6,1
8693,36,23,0
8694,34,19,1
8695,37,15,0
8696,15,35,1
8697,23,12,0
8698,24,31,0
8699,13,36,1
8700,27,26,0
8701,33,14,1
8702,26,2,1
8703,34,1,1
8704,38,4,0
8705,28,35,0
8706,19,16,0
8707,10,5,0
8708,2,15,0
8709,28,4,1
8710,37,36,1
8711,39,22,1
8712,27,32,1
8713,28,6,1
8714,6,10,0
8715,39,22,1
8716,38,36,0
8717,15,38,1
8718,17,24,0
8719,27,8,1
8720,32,31,0
8721,34,28,1
8722,25,39,0
8723,34,21,1
8724,38,20,1
8725,25,32,1
8726,37,9,1
8727,21,15,0
8728,2,15,0
8729,1,17,1
8730,10,32,1
8731,32,12,0
8732,29,37,1
8733,30,28,1
8734,31,1,1
8735,9,3,0
8736,35,23,1
8737,36,31,0
8738,27,6,0
8739,33,25,0
8740,20,17,1
8741,17,25,0
8742,38,27,1
8743,34,31,0
8744,14,18,0
8745,2,24,0
8746,34,12,0
8747,33,26,1
8748,13,11,0
8749,25,3,0
8750,32,24,0
8751,20,10,1
8752,29,9,1
8753,13,35,1
8754,11,38,1
8755,26,19,1
8756,38,18,0
8757,8,2,1
8758,1,31,0
8759,14,11,0
8760,31,5,1
8761,39,25,0
8762,28,10,1
8763,32,39,0
8764,25,22,1
8765,35,16,1
8766,31,35,0
8767,4,5,1
8768,10,2,1
8769,12,27,1
8770,21,34,0
8771,37,39,1
8772,17,6,1
8773,39,37,0
8774,21,38,0
8775,25,22,1
8776,16,32,1
8777,33,24,0
8778,26,15,0
8779,20,16,1
8780,29,3,1
8781,26,30,1
8782,28,6,1
8783,10,8,0
8784,14,18,1
8785,14,35,0
8786,19,2,0
8787,34,29,0
8788,20,34,0
8789,22,21,1
8790,30,5,1
8791,26,14,1
8792,38,6,0
8793,29,14,1
8794,37,15,0
8795,4,22,1
8796,28,23,1
8797,22,25,0
8798,10,12,0
8799,4,38,0
8800,22,26,0
8801,32,8,0
8802,16,37,0
8803,18,34,0
8804,23,13,1
8805,1,31,0
8806,4,31,0
8807,17,32,1
8808,2,23,0
8809,6,14,1
8810,26,15,0
8811,10,23,0
8812,12,23,0
8813,23,37,1
8814,27,34,0
8815,38,35,1
8816,37,15,0
8817,14,4,1
8818,34,4,0
8819,6,18,0
8820,21,23,0
8821,25,26,1
8822,39,14,1
8823,29,3,1
8824,38,9,0
8825,13,21,0
8826,30,34,0
8827,24,15,1
8828,32,9,0
8829,3,11,1
8830,32,4,0
8831,9,10,1
8832,17,15,0
8833,19,27,1
8834,11,19,1
8835,15,8,0
8836,27,16,1
8837,38,31,0
8838,17,19,1
8839,31,25,0
8840,10,5,1
8841,12,6,1
8842,20,26,1
8843,26,6,0
8844,18,19,1
8845,27,32,1
8846,23,6,1
8847,37,8,1
8848,8,32,0
8849,22,8,1
8850,32,24,1
8851,30,29,0
8852,1,2,0
8853,16,33,0
8854,28,17,1
8855,27,26,0
8856,2,35,0
8857,26,14,1
8858,32,10,1
8859,22,17,0
8860,27,28,0
8861,34,5,0
8862,4,2,1
8863,4,8,0
8864,10,14,1
8865,15,19,1
8866,29,24,1
8867,11,27,1
8868,31,28,0
8869,33,32,1
8870,30,34,0
8871,16,39,0
8872,31,27,1
8873,36,31,0
8874,21,26,0
8875,39,6,1
8876,26,28,0
8877,15,21,1
8878,14,5,0
8879,17,25,1
8880,38,33,0
8881,38,18,0
8882,36,30,0
8883,37,13,1
8884,21,30,0
8885,20,32,1
8886,4,12,0
8887,19,24,1
8888,39,11,0
8889,34,14,1
8890,12,32,1
8891,5,13,1
8892,29,24,1
8893,36,2,0
8894,33,5,0
8895,15,29,1
8896,29,15,1
8897,38,23,0
8898,2,10,0
8899,3,18,0
8900,10,14,1
8901,16,17,1
8902,11,5,1
8903,9,36,1
8904,9,21,1
8905,30,26,1
8906,10,1,0
8907,29,17,1
8908,38,33,0
8909,17,9,0
8910,2,20,0
8911,31,23,1
8912,27,20,0
8913,8,27,1
8914,30,32,1
8915,35,21,1
8916,31,15,1
8917,5,11,1
8918,28,4,1
8919,14,23,0
8920,8,11,0
8921,21,22,1
8922,33,18,1
8923,18,13,0
8924,25,31,0
8925,22,9,1
8926,22,19,0
8927,13,11,0
8928,31,35,1
8929,25,4,1
8930,21,35,0
8931,36,28,0
8932,10,19,1
8933,8,9,1
8934,33,31,0
8935,34,13,1
8936,29,8,0
8937,21,9,1
8938,12,28,0
8939,19,23,1
8940,17,32,0
8941,38,29,0
8942,27,28,0
8943,37,19,0
8944,1,4,0
8945,21,2,1
8946,16,33,0
8947,15,29,1
8948,30,14,1
8949,2,15,0
8950,11,37,1
8951,17,38,1
8952,39,24,1
8953,28,20,1
8954,26,17,1
8955,26,17,1
8956,31,8,1
8957,13,23,0
8958,21,26,1
8959,37,1,0
8960,30,33,1
8961,19,34,0
8962,15,4,1
8963,9,27,1
8964,36,29,0
8965,11,3,0
8966,20,5,0
8967,32,15,0
8968,11,22,0
8969,8,17,1
8970,15,38,1
8971,27,35,0
8972,31,39,0
8973,39,27,1
8974,16,4,0
8975,20,1,1
8976,39,3,1
8977,23,6,1
8978,35,13,1
8979,3,14,0
8980,21,35,1
8981,21,36,1
8982,20,38,1
8983,16,9,0
8984,19,16,0
8985,16,25,0
8986,14,15,0
8987,2,32,1
8988,28,38,1
8989,39,34,0
8990,9,30,0
8991,33,21,0
8992,32,27,1
8993,25,26,1
8994,23,29,1
8995,28,5,0
8996,19,3,1
8997,29,15,0
8998,21,23,0
8999,37,31,0
9000,26,36,1
9001,2,24,1
9002,27,9,1
9003,25,3,1
9004,9,12,1
9005,5,39,0
9006,11,18,1
9007,4,18,1
9008,28,8,1
9009,16,35,0
9010,1,22,0
9011,21,35,0
9012,26,27,1
9013,9,35,0
9014,35,19,1
9015,13,8,0
9016,13,23,0
9017,29,28,0
9018,14,15,0
9019,38,11,0
9020,3,34,0
9021,8,5,0
9022,17,4,0
9023,32,11,0
9024,5,24,0
9025,19,16,0
9026,25,9,1
9027,5,15,0
9028,20,5,0
9029,15,12,0
9030,34,22,1
9031,10,31,0
9032,28,33,1
9033,14,24,0
9034,38,4,0
9035,25,37,1
9036,39,36,1
9037,10,23,0
9038,8,22,1
9039,29,26,1
9040,26,34,0
9041,16,4,0
9042,35,27,1
9043,23,35,0
9044,28,35,0
9045,22,39,0
9046,1,11,1
9047,13,29,1
9048,12,20,1
9049,16,10,0
9050,2,9,0
9051,20,2,0
9052,10,28,1
9053,12,11,0
9054,37,9,1
9055,19,5,1
9056,17,27,1
9057,26,20,0
9058,3,28,1
9059,16,13,0
9060,33,34,0
9061,28,11,0
9062,23,37,0
9063,19,8,1
9064,39,26,1
9065,11,2,1
9066,38,31,0
9067,31,5,1
9068,29,16,1
9069,37,30,0
9070,2,25,0
9071,24,27,1
9072,24,25,1
9073,26,35,0
9074,21,29,0
9075,17,19,0
9076,23,25,0
9077,13,8,0
9078,17,36,0
9079,14,34,0
9080,33,8,1
9081,15,2,1
9082,10,20,0
9083,8,37,0
9084,11,20,1
9085,22,26,0
9086,3,16,1
9087,30,38,0
9088,39,6,1
9089,23,34,0
9090,34,4,1
9091,9,16,1
9092,36,39,0
9093,32,21,0
9094,17,6,1
9095,12,2,1
9096,39,27,1
9097,34,22,1
9098,9,16,1
9099,39,32,1
9100,21,14,1
9101,37,16,1
9102,20,11,0
9103,2,38,0
9104,36,2,1
9105,32,1,0
9106,25,34,0
9107,27,38,0
9108,33,30,0
9109,13,23,0
9110,3,15,0
9111,32,2,1
9112,2,8,0
9113,26,21,0
9114,22,18,0
9115,24,23,1
9116,24,27,1
9117,30,39,0
9118,32,12,0
9119,6,15,1
9120,24,22,1
9121,11,39,0
9122,2,29,0
9123,9,31,0
9124,22,17,0
9125,27,22,0
9126,35,9,1
9127,11,31,0
9128,22,30,0
9129,28,16,1
9130,33,29,0
9131,25,26,0
9132,3,5,0
9133,3,39,1
9134,23,37,1
9135,23,27,1
9136,38,31,0
9137,35,20,1
9138,4,8,1
9139,17,24,0
9140,25,1,1
9141,15,1,1
9142,35,9,1
9143,39,26,1
9144,39,32,1
9145,20,31,0
9146,16,35,0
9147,20,30,0
9148,5,30,0
9149,19,1,0
9150,19,37,0
9151,23,31,0
9152,28,14,1
9153,14,16,0
9154,12,9,1
9155,21,12,0
9156,11,16,1
9157,18,22,1
9158,5,3,1
9159,19,24,0
9160,28,36,1
9161,5,11,0
9162,25,6,0
9163,29,4,1
9164,9,30,0
9165,8,19,1
9166,14,23,0
9167,18,2,1
9168,26,5,1
9169,35,38,1
9170,19,13,1
9171,20,18,0
9172,30,18,1
9173,32,9,1
9174,22,14,0
9175,19,28,1
9176,3,11,0
9177,12,8,0
9178,33,9,0
9179,37,10,1
9180,31,9,1
9181,11,26,1
9182,33,34,0
9183,2,15,0
9184,26,9,0
9185,16,28,0
9186,25,35,1
9187,20,26,1
9188,5,22,1
9189,18,33,1
9190,26,19,1
9191,37,38,1
9192,3,28,0
9193,14,18,1
9194,33,13,1
9195,8,34,1
9196,30,24,1
9197,34,22,1
9198,22,10,0
9199,4,11,0
9200,23,38,1
9201,17,39,0
9202,32,33,0
9203,28,10,1
9204,38,36,1
9205,23,27,1
9206,30,39,1
9207,29,9,1
9208,26,17,1
9209,30,29,0
9210,6,11,0
9211,2,17,0
9212,2,20,0
9213,25,20,1
9214,29,19,1
9215,35,14,1
9216,14,20,0
9217,39,12,0
9218,29,5,1
9219,5,13,0
9220,18,4,1
9221,23,2,1
9222,4,24,0
9223,17,23,1
9224,19,23,0
9225,31,10,1
9226,30,8,1
9227,26,6,0
9228,8,22,0
9229,34,15,0
9230,5,34,0
9231,20,2,1
9232,8,11,0
9233,22,30,0
9234,8,24,0
9235,2,34,0
9236,39,28,1
9237,29,4,1
9238,26,37,1
9239,6,8,1
9240,6,5,0
9241,27,22,1
9242,35,31,0
9243,30,28,1
9244,24,8,1
9245,9,16,1
9246,15,27,1
9247,37,21,1
9248,29,1,1
9249,13,8,1
9250,23,16,1
9251,39,29,1
9252,20,6,1
9253,31,21,1
9254,22,15,1
9255,12,33,1
9256,18,26,0
9257,29,2,1
9258,3,24,0
9259,19,12,1
9260,33,25,0
9261,1,29,0
9262,31,39,0
9263,20,4,1
9264,31,25,1
9265,22,12,1
9266,9,33,1
9267,39,6,1
9268,19,23,0
9269,9,6,0
